Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - EU1,Firefox 66.0,,2019-05-16 16:19:46,2019-05-16 16:24:13,4m - 26.741s,PASSED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - EU1/EU 1 - Logging In and Out,Firefox 66.0,This will cover primarily the log in process and validation of Sudoing as a different user,2019-05-16 16:19:46,2019-05-16 16:20:29,42.506s,PASSED
openBrowser,Firefox 66.0,"Fires up the browser
",2019-05-16 16:19:47,2019-05-16 16:20:00,13.265s,PASSED
setText,Firefox 66.0,Filling out login info (username),2019-05-16 16:20:00,2019-05-16 16:20:00,0.179s,PASSED
setEncryptedText,Firefox 66.0,Filling out login info (password),2019-05-16 16:20:00,2019-05-16 16:20:00,0.109s,PASSED
click,Firefox 66.0,Clicks the Stay Logged In button,2019-05-16 16:20:00,2019-05-16 16:20:01,0.420s,PASSED
click,Firefox 66.0,Clicks the Submit button to login,2019-05-16 16:20:01,2019-05-16 16:20:05,4.376s,PASSED
waitForAngularLoad,Firefox 66.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-16 16:20:05,2019-05-16 16:20:26,20.650s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.030s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.022s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.016s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.017s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.013s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.018s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.019s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.016s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.013s,PASSED
click,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:26,0.386s,PASSED
click,Firefox 66.0,,2019-05-16 16:20:26,2019-05-16 16:20:28,1.980s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-16 16:20:28,2019-05-16 16:20:28,0.014s,PASSED
verifyTextPresent,Firefox 66.0,,2019-05-16 16:20:28,2019-05-16 16:20:28,0.066s,PASSED
closeBrowser,Firefox 66.0,,2019-05-16 16:20:28,2019-05-16 16:20:29,0.642s,PASSED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - EU1/EU 1 - Navigation and CTAs,Firefox 66.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-05-16 16:20:29,2019-05-16 16:22:47,2m - 17.659s,PASSED
openBrowser,Firefox 66.0,"Fires up the browser
",2019-05-16 16:20:29,2019-05-16 16:20:39,9.602s,PASSED
setText,Firefox 66.0,Filling out login info (username),2019-05-16 16:20:39,2019-05-16 16:20:39,0.168s,PASSED
setEncryptedText,Firefox 66.0,Filling out login info (password),2019-05-16 16:20:39,2019-05-16 16:20:39,0.105s,PASSED
click,Firefox 66.0,Clicks the Stay Logged In button,2019-05-16 16:20:39,2019-05-16 16:20:39,0.402s,PASSED
click,Firefox 66.0,Clicks the Submit button to login,2019-05-16 16:20:39,2019-05-16 16:20:42,3.095s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-16 16:20:42,2019-05-16 16:20:46,3.227s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-16 16:20:46,2019-05-16 16:20:46,0.019s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-16 16:20:46,2019-05-16 16:20:46,0.073s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-16 16:20:46,2019-05-16 16:20:46,0.038s,PASSED
click,Firefox 66.0,,2019-05-16 16:20:46,2019-05-16 16:20:48,1.788s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-16 16:20:48,2019-05-16 16:21:02,14.627s,PASSED
verifyElementText,Firefox 66.0,,2019-05-16 16:21:02,2019-05-16 16:21:02,0.046s,PASSED
click,Firefox 66.0,,2019-05-16 16:21:02,2019-05-16 16:21:04,1.608s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-16 16:21:04,2019-05-16 16:21:07,3.201s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-16 16:21:07,2019-05-16 16:21:07,0.102s,PASSED
click,Firefox 66.0,,2019-05-16 16:21:07,2019-05-16 16:21:09,1.527s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-16 16:21:09,2019-05-16 16:21:22,13.120s,PASSED
verifyElementText,Firefox 66.0,,2019-05-16 16:21:22,2019-05-16 16:21:22,0.033s,PASSED
click,Firefox 66.0,,2019-05-16 16:21:22,2019-05-16 16:21:24,2.517s,PASSED
