Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BofA Sanity Check,Firefox 62.0,,2018-11-01 15:54:55,2018-11-01 16:59:12,1h - 4m - 16.511s,FAILED
,,,,,,
Test Cases/BofA/BofA - Navigation,Firefox 62.0,,2018-11-01 15:54:56,2018-11-01 16:09:49,14m - 53.534s,FAILED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-01 15:54:56,2018-11-01 15:55:01,4.871s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-01 15:55:01,2018-11-01 15:55:01,0.159s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-01 15:55:01,2018-11-01 15:55:01,0.110s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-01 15:55:01,2018-11-01 15:55:01,0.257s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-01 15:55:01,2018-11-01 15:55:02,0.980s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 15:55:02,2018-11-01 15:55:10,7.411s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 15:55:10,2018-11-01 15:55:10,0.041s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-01 15:55:10,2018-11-01 15:55:49,39.134s,FAILED
verifyElementVisible,Firefox 62.0,,2018-11-01 15:55:49,2018-11-01 15:56:27,38.254s,FAILED
click,Firefox 62.0,"Use the Live Event Summary CTA
",2018-11-01 15:56:27,2018-11-01 15:57:05,37.572s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 15:57:05,2018-11-01 15:57:05,0.013s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Live Event Summary page by looking for the Live Event Summary title,2018-11-01 15:57:05,2018-11-01 15:57:05,0.044s,PASSED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-01 15:57:05,2018-11-01 15:57:42,36.967s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 15:57:42,2018-11-01 15:57:42,0.008s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-01 15:57:42,2018-11-01 15:58:18,36.535s,FAILED
click,Firefox 62.0,Use the VoD Summary CTA,2018-11-01 15:58:18,2018-11-01 15:58:55,36.346s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 15:58:55,2018-11-01 15:58:55,0.010s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Video on Demand Summary page by looking for the Video on Demand Summary title,2018-11-01 15:58:55,2018-11-01 15:59:38,42.988s,FAILED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-01 15:59:38,2018-11-01 16:00:15,37.042s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:00:15,2018-11-01 16:00:15,0.009s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-01 16:00:15,2018-11-01 16:00:51,36.753s,FAILED
click,Firefox 62.0,Use the Network Summary CTA,2018-11-01 16:00:51,2018-11-01 16:01:28,36.808s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:01:28,2018-11-01 16:01:28,0.009s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Network Summary page by looking for the Network Summary title,2018-11-01 16:01:28,2018-11-01 16:02:11,42.940s,FAILED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-01 16:02:11,2018-11-01 16:02:47,36.301s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:02:47,2018-11-01 16:02:47,0.027s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-01 16:02:47,2018-11-01 16:03:28,40.201s,FAILED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:03:28,2018-11-01 16:03:28,0.013s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:03:28,2018-11-01 16:03:28,0.021s,PASSED
click,Firefox 62.0,Use the Network Summary element within the Network dropdown,2018-11-01 16:03:28,2018-11-01 16:03:28,0.217s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:03:28,2018-11-01 16:03:28,0.008s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-01 16:03:28,2018-11-01 16:04:09,41.353s,FAILED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:04:09,2018-11-01 16:04:09,0.009s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:04:09,2018-11-01 16:04:09,0.014s,PASSED
click,Firefox 62.0,Use the Network Content element within the Network dropdown,2018-11-01 16:04:09,2018-11-01 16:04:10,0.198s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:04:10,2018-11-01 16:04:10,0.009s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-01 16:04:10,2018-11-01 16:04:50,40.493s,FAILED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:04:50,2018-11-01 16:04:50,0.014s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:04:50,2018-11-01 16:04:50,0.015s,PASSED
click,Firefox 62.0,Use the Network Locality element within the Network dropdown,2018-11-01 16:04:50,2018-11-01 16:04:50,0.196s,FAILED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:04:50,2018-11-01 16:04:50,0.008s,PASSED
click,Firefox 62.0,Interact with the Live Events dropdown and verify all elements are present and clickable,2018-11-01 16:04:50,2018-11-01 16:05:31,40.286s,FAILED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.008s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.008s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.008s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:05:31,2018-11-01 16:05:31,0.011s,PASSED
click,Firefox 62.0,Interact with the Video on Demand dropdown and verify all elements are present and clickable,2018-11-01 16:05:31,2018-11-01 16:06:12,41.562s,FAILED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:06:12,2018-11-01 16:06:12,0.009s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:06:12,2018-11-01 16:06:12,0.037s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:06:12,2018-11-01 16:06:12,0.010s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:06:12,2018-11-01 16:06:12,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-01 16:06:12,2018-11-01 16:06:49,36.799s,FAILED
verifyElementClickable,Firefox 62.0,,2018-11-01 16:06:49,2018-11-01 16:07:25,36.267s,FAILED
click,Firefox 62.0,Interact with the SCCM dropdown and verify all elements are present and clickable,2018-11-01 16:07:25,2018-11-01 16:08:01,35.849s,FAILED
waitForAngularLoad,Firefox 62.0,"20 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:08:01,2018-11-01 16:08:01,0.008s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:08:01,2018-11-01 16:08:01,0.004s,PASSED
click,Firefox 62.0,,2018-11-01 16:08:01,2018-11-01 16:08:51,50.048s,FAILED
click,Firefox 62.0,Logout process,2018-11-01 16:08:51,2018-11-01 16:08:51,0.240s,FAILED
verifyElementPresent,Firefox 62.0,Verify logout was successfull by targeting some elements on the log out page,2018-11-01 16:08:51,2018-11-01 16:09:34,42.448s,FAILED
verifyTextPresent,Firefox 62.0,Verify logout was successfull by targeting some elements on the log out page,2018-11-01 16:09:34,2018-11-01 16:09:49,14.739s,FAILED
closeBrowser,Firefox 62.0,Close session,2018-11-01 16:09:49,2018-11-01 16:09:49,0.445s,PASSED
,,,,,,
Test Cases/BofA/BofA - Summary,Firefox 62.0,,2018-11-01 16:09:49,2018-11-01 16:12:58,3m - 9.138s,FAILED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-01 16:09:49,2018-11-01 16:09:54,4.841s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-01 16:09:54,2018-11-01 16:09:54,0.088s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-01 16:09:54,2018-11-01 16:09:54,0.034s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-01 16:09:54,2018-11-01 16:09:54,0.244s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-01 16:09:54,2018-11-01 16:09:56,1.118s,PASSED
waitForAngularLoad,Firefox 62.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:09:56,2018-11-01 16:10:00,4.339s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:00,2018-11-01 16:10:00,0.008s,PASSED
navigateToUrl,Firefox 62.0,Network Summary,2018-11-01 16:10:00,2018-11-01 16:10:01,0.855s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:01,2018-11-01 16:10:09,7.780s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:09,2018-11-01 16:10:09,0.031s,PASSED
navigateToUrl,Firefox 62.0,Network Content,2018-11-01 16:10:09,2018-11-01 16:10:10,1.342s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:10,2018-11-01 16:10:13,2.938s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:13,2018-11-01 16:10:13,0.020s,PASSED
navigateToUrl,Firefox 62.0,Network Locality,2018-11-01 16:10:13,2018-11-01 16:10:14,0.793s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:14,2018-11-01 16:10:18,4.492s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:18,2018-11-01 16:10:18,0.100s,PASSED
navigateToUrl,Firefox 62.0,Live Event Summary,2018-11-01 16:10:18,2018-11-01 16:10:19,1.214s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:19,2018-11-01 16:10:23,3.378s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:23,2018-11-01 16:10:23,0.006s,PASSED
navigateToUrl,Firefox 62.0,Live Event,2018-11-01 16:10:23,2018-11-01 16:10:23,0.441s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:23,2018-11-01 16:10:27,3.322s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:27,2018-11-01 16:10:27,0.009s,PASSED
navigateToUrl,Firefox 62.0,Live (in progress) Event (filtered on last 2 weeks),2018-11-01 16:10:27,2018-11-01 16:10:27,0.545s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:27,2018-11-01 16:10:32,4.918s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:32,2018-11-01 16:10:33,1.025s,PASSED
navigateToUrl,Firefox 62.0,VoD Summary,2018-11-01 16:10:33,2018-11-01 16:10:35,1.749s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:35,2018-11-01 16:10:39,3.922s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:39,2018-11-01 16:10:39,0.005s,PASSED
verifyTextNotPresent,Firefox 62.0,"Ensure that ""No Results"" does not appear anywhere on the page.  This can happen on certain widgets but should NEVER happen in the table data.",2018-11-01 16:10:39,2018-11-01 16:10:43,3.775s,PASSED
navigateToUrl,Firefox 62.0,"Navigate to a VoD Content page to ensure ""No Results"" does not appear in the table data",2018-11-01 16:10:43,2018-11-01 16:10:43,0.468s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:43,2018-11-01 16:10:46,3.274s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:46,2018-11-01 16:10:47,0.239s,PASSED
verifyTextNotPresent,Firefox 62.0,"Ensure that ""No Results"" does not appear anywhere on the page.  This can happen on certain widgets but should NEVER happen in the table data.",2018-11-01 16:10:47,2018-11-01 16:10:49,1.997s,FAILED
navigateToUrl,Firefox 62.0,Video on Demand,2018-11-01 16:10:49,2018-11-01 16:10:50,1.451s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:50,2018-11-01 16:10:54,4.193s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:54,2018-11-01 16:10:54,0.007s,PASSED
navigateToUrl,Firefox 62.0,SCCM,2018-11-01 16:10:54,2018-11-01 16:10:55,0.451s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-01 16:10:55,2018-11-01 16:10:58,3.157s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:58,2018-11-01 16:10:58,0.038s,PASSED
navigateToUrl,Firefox 62.0,,2018-11-01 16:10:58,2018-11-01 16:10:58,0.603s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-01 16:10:58,2018-11-01 16:10:59,0.325s,PASSED
waitForAngularLoad,Firefox 62.0,,2018-11-01 16:10:59,2018-11-01 16:11:03,3.793s,PASSED
verifyElementNotVisible,Firefox 62.0,,2018-11-01 16:11:03,2018-11-01 16:11:03,0.338s,FAILED
click,Firefox 62.0,,2018-11-01 16:11:03,2018-11-01 16:11:38,34.745s,FAILED
click,Firefox 62.0,,2018-11-01 16:11:38,2018-11-01 16:11:38,0.177s,FAILED
