Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 68.0,,2019-08-13 20:32:44,2019-08-13 20:47:14,14m - 29.633s,FAILED
,,,,,,
Test Cases/EU1/10.11 - EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 68.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-08-13 20:32:44,2019-08-13 20:35:19,2m - 34.494s,PASSED
openBrowser,Firefox 68.0,"Fires up the browser
",2019-08-13 20:32:45,2019-08-13 20:32:56,11.330s,PASSED
setText,Firefox 68.0,Filling out login info (username),2019-08-13 20:32:56,2019-08-13 20:32:56,0.193s,PASSED
setEncryptedText,Firefox 68.0,Filling out login info (password),2019-08-13 20:32:56,2019-08-13 20:32:56,0.162s,PASSED
click,Firefox 68.0,Clicks the Stay Logged In button,2019-08-13 20:32:56,2019-08-13 20:32:56,0.244s,PASSED
click,Firefox 68.0,Clicks the Submit button to login,2019-08-13 20:32:56,2019-08-13 20:33:01,4.193s,PASSED
waitForAngularLoad,Firefox 68.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-08-13 20:33:01,2019-08-13 20:33:07,6.638s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:33:07,2019-08-13 20:33:07,0.090s,PASSED
navigateToUrl,Firefox 68.0,Network Summary,2019-08-13 20:33:07,2019-08-13 20:33:10,2.610s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:33:10,2019-08-13 20:33:26,16.069s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:33:26,2019-08-13 20:33:27,1.308s,PASSED
navigateToUrl,Firefox 68.0,Network Content,2019-08-13 20:33:27,2019-08-13 20:33:30,2.721s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:33:30,2019-08-13 20:33:38,7.680s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:33:38,2019-08-13 20:33:38,0.041s,PASSED
navigateToUrl,Firefox 68.0,Network Locality,2019-08-13 20:33:38,2019-08-13 20:33:41,3.411s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:33:41,2019-08-13 20:33:48,6.469s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:33:48,2019-08-13 20:33:48,0.039s,PASSED
navigateToUrl,Firefox 68.0,Live Event Summary,2019-08-13 20:33:48,2019-08-13 20:33:50,2.772s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:33:50,2019-08-13 20:34:00,9.410s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:34:00,2019-08-13 20:34:00,0.039s,PASSED
navigateToUrl,Firefox 68.0,Live Event,2019-08-13 20:34:00,2019-08-13 20:34:02,2.256s,PASSED
waitForAngularLoad,Firefox 68.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-08-13 20:34:02,2019-08-13 20:34:31,28.507s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:34:31,2019-08-13 20:34:31,0.029s,PASSED
navigateToUrl,Firefox 68.0,Live (in progress) Event (filtered on last 2 weeks),2019-08-13 20:34:31,2019-08-13 20:34:33,2.217s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:34:33,2019-08-13 20:34:33,0.017s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:34:33,2019-08-13 20:34:33,0.008s,PASSED
navigateToUrl,Firefox 68.0,VoD Summary,2019-08-13 20:34:33,2019-08-13 20:34:34,0.964s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:34:34,2019-08-13 20:34:34,0.016s,PASSED
waitForPageLoad,Firefox 68.0,,2019-08-13 20:34:34,2019-08-13 20:34:34,0.008s,PASSED
navigateToUrl,Firefox 68.0,Video on Demand,2019-08-13 20:34:34,2019-08-13 20:34:35,1.073s,PASSED
waitForAngularLoad,Firefox 68.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-08-13 20:34:35,2019-08-13 20:34:35,0.019s,PASSED
