Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public - 10.11 - Intel,Firefox 67.0,,2019-06-27 17:54:22,2019-06-27 17:58:37,4m - 15.103s,PASSED
,,,,,,
"Test Cases/Intel/Intel - Overview, or Landing Page",Firefox 67.0,"This will cover the Overview page, and if this is used on a DMS with no Overview page (Pre Analytics 10.7) if will test the Landing page after logging in.",2019-06-27 17:54:22,2019-06-27 17:54:50,27.881s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-27 17:54:22,2019-06-27 17:54:30,7.873s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-27 17:54:30,2019-06-27 17:54:30,0.173s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-27 17:54:30,2019-06-27 17:54:31,0.159s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-27 17:54:31,2019-06-27 17:54:31,0.568s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-27 17:54:31,2019-06-27 17:54:34,2.709s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-27 17:54:34,2019-06-27 17:54:38,4.136s,PASSED
click,Firefox 67.0,Clicks the filter to access options,2019-06-27 17:54:38,2019-06-27 17:54:38,0.340s,PASSED
selectOptionByValue,Firefox 67.0,"Use the filter dropdown to set a Time Filter of ""Is in the year""",2019-06-27 17:54:38,2019-06-27 17:54:39,0.753s,PASSED
setText,Firefox 67.0,"Set 2017 in the ""Is in the year"" field",2019-06-27 17:54:39,2019-06-27 17:54:39,0.101s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-27 17:54:39,2019-06-27 17:54:39,0.016s,PASSED
click,Firefox 67.0,Clicks the Run button,2019-06-27 17:54:39,2019-06-27 17:54:40,0.372s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-27 17:54:40,2019-06-27 17:54:43,3.787s,PASSED
click,Firefox 67.0,Clicks the gear icon to access Clear Cache and Refresh option,2019-06-27 17:54:43,2019-06-27 17:54:44,0.309s,PASSED
click,Firefox 67.0,Clear cache and refresh to get clean data,2019-06-27 17:54:44,2019-06-27 17:54:44,0.411s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-27 17:54:44,2019-06-27 17:54:44,0.026s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-27 17:54:44,2019-06-27 17:54:48,4.303s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Total Live Events"" widget is on the page",2019-06-27 17:54:48,2019-06-27 17:54:48,0.075s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Live Events widget has a value of 2,563",2019-06-27 17:54:48,2019-06-27 17:54:49,0.043s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Average Monthly Events"" widget is on the page",2019-06-27 17:54:49,2019-06-27 17:54:49,0.039s,PASSED
verifyElementText,Firefox 67.0,FIXTURE DATA - Verify Average Monthly Events widget has a value of 226,2019-06-27 17:54:49,2019-06-27 17:54:49,0.038s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Unique Viewers"" widget is on the page",2019-06-27 17:54:49,2019-06-27 17:54:49,0.040s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Viewers widget has a value of 14,388",2019-06-27 17:54:49,2019-06-27 17:54:49,0.001s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Average Monthly Viewers widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.035s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Average Monthly Views widget has a value of 7,762",2019-06-27 17:54:49,2019-06-27 17:54:49,0.032s,PASSED
verifyElementText,Firefox 67.0,Verify Total Videos widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.036s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Videos widget has a value of 1,585",2019-06-27 17:54:49,2019-06-27 17:54:49,0.034s,PASSED
verifyElementText,Firefox 67.0,Verify Total Views widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.032s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total views widget has a value of 17,443",2019-06-27 17:54:49,2019-06-27 17:54:49,0.032s,PASSED
verifyElementText,Firefox 67.0,Verify Unique Viewers widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.032s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Viewers widget has a value of 11,413",2019-06-27 17:54:49,2019-06-27 17:54:49,0.001s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Total Hours Watched widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.038s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Hours Watched widget has a value of 1,404.1",2019-06-27 17:54:49,2019-06-27 17:54:49,0.000s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Unique Agent widget exists on page,2019-06-27 17:54:49,2019-06-27 17:54:49,0.034s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Agents widget has a value of 10,905",2019-06-27 17:54:49,2019-06-27 17:54:49,0.002s,NOT_RUN
