Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TC1 Sanity Check,Firefox 62.0,This is a sanity check for the TC1 DMS.  It is a basic set of tests that will raise confidence that the deploy was successful.,2018-10-10 16:51:45,2018-10-10 16:55:43,3m - 57.804s,PASSED
,,,,,,
Test Cases/TC1/TC1 - Logging In and Out,Firefox 62.0,This will cover primarily the log in process and validation of Sudoing as a different user,2018-10-10 16:51:46,2018-10-10 16:52:08,21.924s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-10-10 16:51:46,2018-10-10 16:51:53,7.331s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-10-10 16:51:53,2018-10-10 16:51:53,0.175s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-10-10 16:51:53,2018-10-10 16:51:54,0.130s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-10-10 16:51:54,2018-10-10 16:51:54,0.255s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-10-10 16:51:54,2018-10-10 16:51:57,3.662s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-10 16:51:57,2018-10-10 16:52:05,8.057s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:05,2018-10-10 16:52:06,0.026s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.022s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.017s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-10 16:52:06,2018-10-10 16:52:06,0.017s,PASSED
