Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prod 3 Sanity Check,Firefox 62.0,,2018-11-19 13:19:46,2018-11-19 13:29:55,10m - 8.490s,FAILED
,,,,,,
Test Cases/Prod 3/Prod 3 - Logging In and Out,Firefox 62.0,This will cover primarily the log in process and validation of Sudoing as a different user,2018-11-19 13:19:46,2018-11-19 13:20:03,16.389s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-19 13:19:47,2018-11-19 13:19:53,6.024s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-19 13:19:53,2018-11-19 13:19:53,0.157s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-19 13:19:53,2018-11-19 13:19:53,0.115s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-19 13:19:53,2018-11-19 13:19:53,0.489s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-19 13:19:53,2018-11-19 13:19:57,3.839s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:19:57,2018-11-19 13:20:00,2.840s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:00,2018-11-19 13:20:00,0.370s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:00,2018-11-19 13:20:01,0.145s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.028s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.020s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.018s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.014s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:01,0.366s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:01,2018-11-19 13:20:02,1.114s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:02,2018-11-19 13:20:02,0.016s,PASSED
verifyTextPresent,Firefox 62.0,,2018-11-19 13:20:02,2018-11-19 13:20:02,0.078s,PASSED
closeBrowser,Firefox 62.0,,2018-11-19 13:20:02,2018-11-19 13:20:03,0.467s,PASSED
,,,,,,
Test Cases/Prod 3/Prod 3 - Navigation and CTAs,Firefox 62.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2018-11-19 13:20:03,2018-11-19 13:21:25,1m - 22.404s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-19 13:20:03,2018-11-19 13:20:07,4.286s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-19 13:20:07,2018-11-19 13:20:07,0.114s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-19 13:20:07,2018-11-19 13:20:07,0.042s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-19 13:20:07,2018-11-19 13:20:08,0.354s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-19 13:20:08,2018-11-19 13:20:11,3.583s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:11,2018-11-19 13:20:14,2.352s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-19 13:20:14,2018-11-19 13:20:14,0.184s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-19 13:20:14,2018-11-19 13:20:14,0.495s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-19 13:20:14,2018-11-19 13:20:15,0.200s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:15,2018-11-19 13:20:17,2.772s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:17,2018-11-19 13:20:21,3.132s,PASSED
verifyElementText,Firefox 62.0,,2018-11-19 13:20:21,2018-11-19 13:20:21,0.071s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:21,2018-11-19 13:20:24,2.975s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:24,2018-11-19 13:20:26,2.784s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-19 13:20:26,2018-11-19 13:20:27,0.291s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:27,2018-11-19 13:20:30,3.249s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:30,2018-11-19 13:20:32,2.103s,PASSED
verifyElementText,Firefox 62.0,,2018-11-19 13:20:32,2018-11-19 13:20:32,0.067s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:32,2018-11-19 13:20:33,1.378s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:33,2018-11-19 13:20:34,0.574s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-19 13:20:34,2018-11-19 13:20:38,3.591s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:38,2018-11-19 13:20:39,1.636s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:39,2018-11-19 13:20:46,7.093s,PASSED
verifyElementText,Firefox 62.0,,2018-11-19 13:20:46,2018-11-19 13:20:47,0.332s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:47,2018-11-19 13:20:49,2.480s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:49,2018-11-19 13:20:50,0.571s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:50,2018-11-19 13:20:52,2.717s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:20:52,2018-11-19 13:20:52,0.017s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-19 13:20:52,2018-11-19 13:20:52,0.040s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:52,2018-11-19 13:20:55,2.156s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:20:55,2018-11-19 13:20:59,4.794s,PASSED
click,Firefox 62.0,,2018-11-19 13:20:59,2018-11-19 13:21:02,3.010s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:21:02,2018-11-19 13:21:02,0.013s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-19 13:21:02,2018-11-19 13:21:02,0.022s,PASSED
click,Firefox 62.0,,2018-11-19 13:21:02,2018-11-19 13:21:05,2.112s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:21:05,2018-11-19 13:21:07,2.102s,PASSED
click,Firefox 62.0,,2018-11-19 13:21:07,2018-11-19 13:21:07,0.248s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:21:07,2018-11-19 13:21:07,0.010s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-19 13:21:07,2018-11-19 13:21:07,0.017s,PASSED
click,Firefox 62.0,,2018-11-19 13:21:07,2018-11-19 13:21:09,2.035s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-19 13:21:09,2018-11-19 13:21:12,3.289s,PASSED
click,Firefox 62.0,,2018-11-19 13:21:12,2018-11-19 13:21:13,1.040s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:21:13,2018-11-19 13:21:13,0.019s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-19 13:21:13,2018-11-19 13:21:13,0.022s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-19 13:21:13,2018-11-19 13:21:13,0.014s,PASSED
