Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - Prod2,Firefox 69.0,,2019-09-10 13:17:00,2019-09-10 13:24:33,7m - 32.801s,FAILED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - Prod2/Prod 2 - Navigation and CTAs,Firefox 69.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-09-10 13:17:00,2019-09-10 13:22:28,5m - 27.458s,FAILED
openBrowser,Firefox 69.0,"Fires up the browser
",2019-09-10 13:17:01,2019-09-10 13:17:07,6.752s,PASSED
setText,Firefox 69.0,Filling out login info (username),2019-09-10 13:17:07,2019-09-10 13:17:08,0.169s,PASSED
setEncryptedText,Firefox 69.0,Filling out login info (password),2019-09-10 13:17:08,2019-09-10 13:17:08,0.119s,PASSED
click,Firefox 69.0,Clicks the Stay Logged In button,2019-09-10 13:17:08,2019-09-10 13:17:08,0.380s,PASSED
click,Firefox 69.0,Clicks the Submit button to login,2019-09-10 13:17:08,2019-09-10 13:17:13,4.892s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:13,2019-09-10 13:17:15,2.312s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:17:15,2019-09-10 13:17:15,0.180s,PASSED
verifyElementVisible,Firefox 69.0,,2019-09-10 13:17:15,2019-09-10 13:17:16,0.276s,PASSED
verifyElementVisible,Firefox 69.0,,2019-09-10 13:17:16,2019-09-10 13:17:16,0.084s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:16,2019-09-10 13:17:17,1.464s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:17,2019-09-10 13:17:21,3.985s,PASSED
verifyElementText,Firefox 69.0,,2019-09-10 13:17:21,2019-09-10 13:17:21,0.072s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:21,2019-09-10 13:17:23,1.373s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:23,2019-09-10 13:17:26,3.232s,PASSED
verifyElementVisible,Firefox 69.0,,2019-09-10 13:17:26,2019-09-10 13:17:26,0.178s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:26,2019-09-10 13:17:28,1.441s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:28,2019-09-10 13:17:31,3.463s,PASSED
verifyElementText,Firefox 69.0,,2019-09-10 13:17:31,2019-09-10 13:17:31,0.042s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:31,2019-09-10 13:17:33,1.529s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:33,2019-09-10 13:17:36,3.179s,PASSED
verifyElementVisible,Firefox 69.0,,2019-09-10 13:17:36,2019-09-10 13:17:36,0.042s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:36,2019-09-10 13:17:37,1.542s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:37,2019-09-10 13:17:43,5.646s,PASSED
verifyElementText,Firefox 69.0,,2019-09-10 13:17:43,2019-09-10 13:17:45,2.059s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:45,2019-09-10 13:17:49,4.358s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:49,2019-09-10 13:17:53,3.071s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:53,2019-09-10 13:17:53,0.485s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:17:53,2019-09-10 13:17:53,0.108s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:17:53,2019-09-10 13:17:53,0.061s,PASSED
click,Firefox 69.0,,2019-09-10 13:17:53,2019-09-10 13:17:55,2.205s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:17:55,2019-09-10 13:18:00,4.381s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:00,2019-09-10 13:18:03,3.596s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:03,2019-09-10 13:18:03,0.031s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:03,2019-09-10 13:18:03,0.078s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:03,2019-09-10 13:18:06,2.680s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:18:06,2019-09-10 13:18:10,3.902s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:10,2019-09-10 13:18:11,0.798s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:11,2019-09-10 13:18:11,0.013s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:11,2019-09-10 13:18:11,0.022s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:11,2019-09-10 13:18:12,1.431s,PASSED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:18:12,2019-09-10 13:18:16,3.299s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:16,2019-09-10 13:18:18,2.490s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.020s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.032s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.018s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.037s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.018s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:18,0.043s,PASSED
click,Firefox 69.0,,2019-09-10 13:18:18,2019-09-10 13:18:19,0.263s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:19,2019-09-10 13:18:19,0.023s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:19,2019-09-10 13:18:19,0.034s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:19,2019-09-10 13:18:19,0.020s,PASSED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:18:19,2019-09-10 13:18:19,0.041s,PASSED
verifyElementPresent,Firefox 69.0,,2019-09-10 13:18:19,2019-09-10 13:19:49,1m - 29.896s,FAILED
verifyElementClickable,Firefox 69.0,,2019-09-10 13:19:49,2019-09-10 13:21:04,1m - 15.228s,FAILED
click,Firefox 69.0,,2019-09-10 13:21:04,2019-09-10 13:22:21,1m - 16.964s,FAILED
waitForAngularLoad,Firefox 69.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:22:21,2019-09-10 13:22:21,0.011s,PASSED
