Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TC1 Sanity Check,Firefox 62.0,This is a sanity check for the TC1 DMS.  It is a basic set of tests that will raise confidence that the deploy was successful.,2018-10-11 13:16:22,2018-10-11 13:21:02,4m - 40.639s,FAILED
,,,,,,
Test Cases/TC1/TC1 - Logging In and Out,Firefox 62.0,This will cover primarily the log in process and validation of Sudoing as a different user,2018-10-11 13:16:22,2018-10-11 13:16:41,19.039s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-10-11 13:16:22,2018-10-11 13:16:33,10.580s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-10-11 13:16:33,2018-10-11 13:16:33,0.174s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-10-11 13:16:33,2018-10-11 13:16:33,0.145s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-10-11 13:16:33,2018-10-11 13:16:34,0.263s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-10-11 13:16:34,2018-10-11 13:16:36,2.981s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-11 13:16:36,2018-10-11 13:16:39,2.083s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.161s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.159s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.170s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.024s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.002s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.018s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.000s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.035s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.011s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.027s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:39,0.012s,PASSED
click,Firefox 62.0,,2018-10-11 13:16:39,2018-10-11 13:16:40,0.388s,PASSED
click,Firefox 62.0,,2018-10-11 13:16:40,2018-10-11 13:16:41,0.968s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-11 13:16:41,2018-10-11 13:16:41,0.013s,PASSED
