Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 67.0,,2019-05-30 15:24:32,2019-05-30 15:34:19,9m - 46.195s,FAILED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 67.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-30 15:24:33,2019-05-30 15:28:02,3m - 28.604s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-30 15:24:33,2019-05-30 15:24:47,13.829s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-30 15:24:47,2019-05-30 15:24:47,0.212s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-30 15:24:47,2019-05-30 15:24:47,0.150s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-30 15:24:47,2019-05-30 15:24:48,0.428s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-05-30 15:24:48,2019-05-30 15:24:52,4.003s,PASSED
waitForAngularLoad,Firefox 67.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 15:24:52,2019-05-30 15:25:01,9.302s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:25:01,2019-05-30 15:25:01,0.021s,PASSED
navigateToUrl,Firefox 67.0,Network Summary,2019-05-30 15:25:01,2019-05-30 15:25:05,3.798s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:25:05,2019-05-30 15:25:28,23.499s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:25:28,2019-05-30 15:25:28,0.022s,PASSED
navigateToUrl,Firefox 67.0,Network Content,2019-05-30 15:25:28,2019-05-30 15:25:36,7.998s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:25:36,2019-05-30 15:25:40,3.816s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:25:40,2019-05-30 15:25:40,0.168s,PASSED
navigateToUrl,Firefox 67.0,Network Locality,2019-05-30 15:25:40,2019-05-30 15:25:44,4.012s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:25:44,2019-05-30 15:25:58,13.390s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:25:58,2019-05-30 15:25:58,0.402s,PASSED
navigateToUrl,Firefox 67.0,Live Event Summary,2019-05-30 15:25:58,2019-05-30 15:26:02,3.554s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:26:02,2019-05-30 15:26:09,7.459s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:09,2019-05-30 15:26:09,0.009s,PASSED
navigateToUrl,Firefox 67.0,Live Event,2019-05-30 15:26:09,2019-05-30 15:26:17,8.154s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 15:26:17,2019-05-30 15:26:49,31.242s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:49,2019-05-30 15:26:49,0.010s,PASSED
navigateToUrl,Firefox 67.0,Live (in progress) Event (filtered on last 2 weeks),2019-05-30 15:26:49,2019-05-30 15:26:50,1.724s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:26:50,2019-05-30 15:26:50,0.025s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:50,2019-05-30 15:26:50,0.009s,PASSED
navigateToUrl,Firefox 67.0,VoD Summary,2019-05-30 15:26:50,2019-05-30 15:26:51,1.069s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:26:51,2019-05-30 15:26:52,0.017s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:52,2019-05-30 15:26:52,0.010s,PASSED
navigateToUrl,Firefox 67.0,Video on Demand,2019-05-30 15:26:52,2019-05-30 15:26:52,0.824s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:26:52,2019-05-30 15:26:52,0.018s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:52,2019-05-30 15:26:52,0.010s,PASSED
navigateToUrl,Firefox 67.0,SCCM,2019-05-30 15:26:52,2019-05-30 15:26:54,1.176s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:26:54,2019-05-30 15:26:54,0.086s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:26:54,2019-05-30 15:26:54,0.009s,PASSED
navigateToUrl,Firefox 67.0,Agent Summary,2019-05-30 15:26:54,2019-05-30 15:27:00,6.218s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:27:00,2019-05-30 15:27:18,18.482s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:27:18,2019-05-30 15:27:18,0.022s,PASSED
navigateToUrl,Firefox 67.0,Agent Detail,2019-05-30 15:27:18,2019-05-30 15:27:22,3.477s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:27:22,2019-05-30 15:27:36,14.395s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:27:36,2019-05-30 15:27:36,0.008s,PASSED
navigateToUrl,Firefox 67.0,Event Analyzer,2019-05-30 15:27:36,2019-05-30 15:27:43,6.771s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:27:43,2019-05-30 15:28:01,18.046s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:28:01,2019-05-30 15:28:01,0.008s,PASSED
closeBrowser,Firefox 67.0,,2019-05-30 15:28:01,2019-05-30 15:28:02,0.429s,PASSED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Navigation and CTAs,Firefox 67.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-05-30 15:28:02,2019-05-30 15:30:51,2m - 49.773s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-30 15:28:02,2019-05-30 15:28:10,8.293s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-30 15:28:10,2019-05-30 15:28:10,0.113s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-30 15:28:10,2019-05-30 15:28:10,0.052s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-30 15:28:10,2019-05-30 15:28:10,0.380s,PASSED
