Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 67.0,,2019-05-30 16:33:07,2019-05-30 16:40:30,7m - 22.843s,PASSED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 67.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-30 16:33:07,2019-05-30 16:35:47,2m - 39.739s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-30 16:33:07,2019-05-30 16:33:19,11.180s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-30 16:33:19,2019-05-30 16:33:19,0.203s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-30 16:33:19,2019-05-30 16:33:19,0.148s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-30 16:33:19,2019-05-30 16:33:19,0.408s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-05-30 16:33:19,2019-05-30 16:33:23,3.954s,PASSED
waitForAngularLoad,Firefox 67.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 16:33:23,2019-05-30 16:33:26,3.105s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 16:33:26,2019-05-30 16:33:27,0.159s,PASSED
navigateToUrl,Firefox 67.0,Network Summary,2019-05-30 16:33:27,2019-05-30 16:33:29,2.300s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 16:33:29,2019-05-30 16:33:34,5.120s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 16:33:34,2019-05-30 16:33:34,0.151s,PASSED
navigateToUrl,Firefox 67.0,Network Content,2019-05-30 16:33:34,2019-05-30 16:33:38,3.376s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 16:33:38,2019-05-30 16:33:44,6.680s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 16:33:44,2019-05-30 16:33:44,0.025s,PASSED
navigateToUrl,Firefox 67.0,Network Locality,2019-05-30 16:33:44,2019-05-30 16:33:52,7.723s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 16:33:52,2019-05-30 16:34:05,13.294s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 16:34:05,2019-05-30 16:34:06,0.190s,PASSED
navigateToUrl,Firefox 67.0,Live Event Summary,2019-05-30 16:34:06,2019-05-30 16:34:11,5.372s,PASSED
