Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - Prod3,Chrome 71.0.3578.98,,2019-02-08 14:01:45,2019-02-08 14:04:57,3m - 12.554s,FAILED
,,,,,,
Test Cases/Prod 3/Prod 3 - Logging In and Out,Chrome 71.0.3578.98,This will cover primarily the log in process and validation of Sudoing as a different user,2019-02-08 14:01:45,2019-02-08 14:02:34,49.147s,FAILED
openBrowser,Chrome 71.0.3578.98,"Fires up the browser
",2019-02-08 14:01:45,2019-02-08 14:01:54,8.930s,PASSED
setText,Chrome 71.0.3578.98,Filling out login info (username),2019-02-08 14:01:54,2019-02-08 14:01:54,0.234s,PASSED
setEncryptedText,Chrome 71.0.3578.98,Filling out login info (password),2019-02-08 14:01:54,2019-02-08 14:01:55,0.143s,PASSED
click,Chrome 71.0.3578.98,Clicks the Stay Logged In button,2019-02-08 14:01:55,2019-02-08 14:01:55,0.094s,PASSED
click,Chrome 71.0.3578.98,Clicks the Submit button to login,2019-02-08 14:01:55,2019-02-08 14:01:58,3.657s,PASSED
waitForAngularLoad,Chrome 71.0.3578.98,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-02-08 14:01:58,2019-02-08 14:02:01,2.388s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.110s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.090s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.019s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.022s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.021s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.024s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.033s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.024s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.023s,PASSED
click,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:01,0.118s,PASSED
click,Chrome 71.0.3578.98,,2019-02-08 14:02:01,2019-02-08 14:02:02,0.957s,PASSED
verifyElementPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:02,2019-02-08 14:02:34,31.722s,FAILED
verifyTextPresent,Chrome 71.0.3578.98,,2019-02-08 14:02:34,2019-02-08 14:02:34,0.047s,FAILED
closeBrowser,Chrome 71.0.3578.98,,2019-02-08 14:02:34,2019-02-08 14:02:34,0.146s,PASSED
,,,,,,
Test Cases/Prod 3/Prod 3 - Navigation and CTAs,Chrome 71.0.3578.98,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-02-08 14:02:34,2019-02-08 14:03:47,1m - 13.279s,FAILED
openBrowser,Chrome 71.0.3578.98,"Fires up the browser
",2019-02-08 14:02:34,2019-02-08 14:02:40,6.235s,PASSED
setText,Chrome 71.0.3578.98,Filling out login info (username),2019-02-08 14:02:40,2019-02-08 14:02:41,0.218s,PASSED
setEncryptedText,Chrome 71.0.3578.98,Filling out login info (password),2019-02-08 14:02:41,2019-02-08 14:02:41,0.123s,PASSED
click,Chrome 71.0.3578.98,Clicks the Stay Logged In button,2019-02-08 14:02:41,2019-02-08 14:02:41,0.082s,PASSED
click,Chrome 71.0.3578.98,Clicks the Submit button to login,2019-02-08 14:02:41,2019-02-08 14:02:45,3.654s,PASSED
waitForAngularLoad,Chrome 71.0.3578.98,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-02-08 14:02:45,2019-02-08 14:02:47,2.609s,PASSED
waitForPageLoad,Chrome 71.0.3578.98,,2019-02-08 14:02:47,2019-02-08 14:02:47,0.018s,PASSED
verifyElementVisible,Chrome 71.0.3578.98,,2019-02-08 14:02:47,2019-02-08 14:02:47,0.044s,PASSED
verifyElementVisible,Chrome 71.0.3578.98,,2019-02-08 14:02:47,2019-02-08 14:02:47,0.035s,PASSED
click,Chrome 71.0.3578.98,,2019-02-08 14:02:47,2019-02-08 14:02:49,1.316s,PASSED
