Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public - 10.11 - Intel,Firefox 67.0,,2019-06-21 11:15:32,2019-06-21 11:19:39,4m - 7.320s,PASSED
,,,,,,
"Test Cases/Intel/Intel - Overview, or Landing Page",Firefox 67.0,"This will cover the Overview page, and if this is used on a DMS with no Overview page (Pre Analytics 10.7) if will test the Landing page after logging in.",2019-06-21 11:15:32,2019-06-21 11:15:56,23.734s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-21 11:15:33,2019-06-21 11:15:40,6.959s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-21 11:15:40,2019-06-21 11:15:40,0.143s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-21 11:15:40,2019-06-21 11:15:40,0.117s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-21 11:15:40,2019-06-21 11:15:40,0.379s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-21 11:15:40,2019-06-21 11:15:43,2.977s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-21 11:15:43,2019-06-21 11:15:46,2.798s,PASSED
click,Firefox 67.0,Clicks the filter to access options,2019-06-21 11:15:46,2019-06-21 11:15:46,0.392s,PASSED
selectOptionByValue,Firefox 67.0,"Use the filter dropdown to set a Time Filter of ""Is in the year""",2019-06-21 11:15:46,2019-06-21 11:15:47,0.700s,PASSED
setText,Firefox 67.0,"Set 2017 in the ""Is in the year"" field",2019-06-21 11:15:47,2019-06-21 11:15:47,0.095s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-21 11:15:47,2019-06-21 11:15:47,0.016s,PASSED
click,Firefox 67.0,Clicks the Run button,2019-06-21 11:15:47,2019-06-21 11:15:48,0.328s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-21 11:15:48,2019-06-21 11:15:50,2.212s,PASSED
click,Firefox 67.0,Clicks the gear icon to access Clear Cache and Refresh option,2019-06-21 11:15:50,2019-06-21 11:15:50,0.296s,PASSED
click,Firefox 67.0,Clear cache and refresh to get clean data,2019-06-21 11:15:50,2019-06-21 11:15:50,0.302s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-21 11:15:50,2019-06-21 11:15:50,0.026s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-21 11:15:50,2019-06-21 11:15:54,3.749s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Total Live Events"" widget is on the page",2019-06-21 11:15:54,2019-06-21 11:15:54,0.233s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Live Events widget has a value of 2,563",2019-06-21 11:15:54,2019-06-21 11:15:55,0.172s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Average Monthly Events"" widget is on the page",2019-06-21 11:15:55,2019-06-21 11:15:55,0.043s,PASSED
verifyElementText,Firefox 67.0,FIXTURE DATA - Verify Average Monthly Events widget has a value of 226,2019-06-21 11:15:55,2019-06-21 11:15:55,0.040s,PASSED
verifyElementText,Firefox 67.0,"Verify ""Unique Viewers"" widget is on the page",2019-06-21 11:15:55,2019-06-21 11:15:55,0.045s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Viewers widget has a value of 14,388",2019-06-21 11:15:55,2019-06-21 11:15:55,0.002s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Average Monthly Viewers widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.044s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Average Monthly Views widget has a value of 7,762",2019-06-21 11:15:55,2019-06-21 11:15:55,0.036s,PASSED
verifyElementText,Firefox 67.0,Verify Total Videos widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.039s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Videos widget has a value of 1,585",2019-06-21 11:15:55,2019-06-21 11:15:55,0.034s,PASSED
verifyElementText,Firefox 67.0,Verify Total Views widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.041s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total views widget has a value of 17,443",2019-06-21 11:15:55,2019-06-21 11:15:55,0.036s,PASSED
verifyElementText,Firefox 67.0,Verify Unique Viewers widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.037s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Viewers widget has a value of 11,413",2019-06-21 11:15:55,2019-06-21 11:15:55,0.000s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Total Hours Watched widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.041s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Total Hours Watched widget has a value of 1,404.1",2019-06-21 11:15:55,2019-06-21 11:15:55,0.001s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Unique Agent widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.043s,PASSED
verifyElementText,Firefox 67.0,"FIXTURE DATA - Verify Unique Agents widget has a value of 10,905",2019-06-21 11:15:55,2019-06-21 11:15:55,0.000s,NOT_RUN
verifyElementText,Firefox 67.0,Verify Deliveries widget exists on page,2019-06-21 11:15:55,2019-06-21 11:15:55,0.034s,PASSED
