Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - Prod2,Firefox 66.0,,2019-05-15 20:35:28,2019-05-15 20:41:46,6m - 17.434s,PASSED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - Prod2/Prod 2 - Navigation and CTAs,Firefox 66.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-05-15 20:35:29,2019-05-15 20:38:59,3m - 30.596s,PASSED
openBrowser,Firefox 66.0,"Fires up the browser
",2019-05-15 20:35:29,2019-05-15 20:35:36,7.097s,PASSED
setText,Firefox 66.0,Filling out login info (username),2019-05-15 20:35:36,2019-05-15 20:35:36,0.204s,PASSED
setEncryptedText,Firefox 66.0,Filling out login info (password),2019-05-15 20:35:36,2019-05-15 20:35:36,0.131s,PASSED
click,Firefox 66.0,Clicks the Stay Logged In button,2019-05-15 20:35:36,2019-05-15 20:35:37,0.440s,PASSED
click,Firefox 66.0,Clicks the Submit button to login,2019-05-15 20:35:37,2019-05-15 20:35:40,3.131s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:35:40,2019-05-15 20:36:17,36.559s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-15 20:36:17,2019-05-15 20:36:17,0.027s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-15 20:36:17,2019-05-15 20:36:17,0.063s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-15 20:36:17,2019-05-15 20:36:17,0.044s,PASSED
click,Firefox 66.0,,2019-05-15 20:36:17,2019-05-15 20:36:18,1.287s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:36:18,2019-05-15 20:36:46,27.991s,PASSED
verifyElementText,Firefox 66.0,,2019-05-15 20:36:46,2019-05-15 20:36:46,0.069s,PASSED
click,Firefox 66.0,,2019-05-15 20:36:46,2019-05-15 20:36:47,1.314s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:36:47,2019-05-15 20:36:51,3.317s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-15 20:36:51,2019-05-15 20:36:51,0.056s,PASSED
click,Firefox 66.0,,2019-05-15 20:36:51,2019-05-15 20:36:53,1.870s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:36:53,2019-05-15 20:37:23,30.481s,PASSED
verifyElementText,Firefox 66.0,,2019-05-15 20:37:23,2019-05-15 20:37:23,0.060s,PASSED
click,Firefox 66.0,,2019-05-15 20:37:23,2019-05-15 20:37:25,1.841s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:37:25,2019-05-15 20:37:28,2.632s,PASSED
verifyElementVisible,Firefox 66.0,,2019-05-15 20:37:28,2019-05-15 20:37:28,0.111s,PASSED
click,Firefox 66.0,,2019-05-15 20:37:28,2019-05-15 20:37:29,1.676s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:37:29,2019-05-15 20:37:54,24.921s,PASSED
verifyElementText,Firefox 66.0,,2019-05-15 20:37:54,2019-05-15 20:37:54,0.037s,PASSED
click,Firefox 66.0,,2019-05-15 20:37:54,2019-05-15 20:37:55,1.100s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:37:55,2019-05-15 20:37:59,3.269s,PASSED
click,Firefox 66.0,,2019-05-15 20:37:59,2019-05-15 20:37:59,0.251s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:37:59,2019-05-15 20:37:59,0.019s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:37:59,2019-05-15 20:37:59,0.031s,PASSED
click,Firefox 66.0,,2019-05-15 20:37:59,2019-05-15 20:38:00,1.088s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:38:00,2019-05-15 20:38:05,4.448s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:05,2019-05-15 20:38:07,2.589s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:07,2019-05-15 20:38:07,0.019s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:07,2019-05-15 20:38:07,0.045s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:07,2019-05-15 20:38:09,2.065s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:38:09,2019-05-15 20:38:15,6.170s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:15,2019-05-15 20:38:16,0.366s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:16,2019-05-15 20:38:16,0.018s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:16,2019-05-15 20:38:16,0.018s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:16,2019-05-15 20:38:17,1.043s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:38:17,2019-05-15 20:38:33,16.380s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:33,2019-05-15 20:38:34,0.258s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.017s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.020s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.012s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.017s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.014s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.021s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.240s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.020s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.019s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.014s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.018s,PASSED
verifyElementPresent,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.012s,PASSED
verifyElementClickable,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:34,0.021s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:34,2019-05-15 20:38:35,1.128s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:38:35,2019-05-15 20:38:51,15.991s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:51,2019-05-15 20:38:53,1.848s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-15 20:38:53,2019-05-15 20:38:55,2.217s,PASSED
click,Firefox 66.0,,2019-05-15 20:38:55,2019-05-15 20:38:56,0.544s,PASSED
