Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
10.9 - EU1 Sanity Check,Firefox 64.0,,2019-01-18 14:25:25,2019-01-18 14:29:27,4m - 1.676s,PASSED
,,,,,,
"Test Cases/EU1/EU 1 - Overview, or Landing Page",Firefox 64.0,"This will cover the Overview page, and if this is used on a DMS with no Overview page (Pre Analytics 10.7) if will test the Landing page after logging in.",2019-01-18 14:25:26,2019-01-18 14:26:01,35.431s,PASSED
openBrowser,Firefox 64.0,"Fires up the browser
",2019-01-18 14:25:26,2019-01-18 14:25:35,8.943s,PASSED
setText,Firefox 64.0,Filling out login info (username),2019-01-18 14:25:35,2019-01-18 14:25:35,0.167s,PASSED
setEncryptedText,Firefox 64.0,Filling out login info (password),2019-01-18 14:25:35,2019-01-18 14:25:35,0.125s,PASSED
click,Firefox 64.0,Clicks the Stay Logged In button,2019-01-18 14:25:35,2019-01-18 14:25:36,0.393s,PASSED
click,Firefox 64.0,Clicks the Submit button to login,2019-01-18 14:25:36,2019-01-18 14:25:40,3.805s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-18 14:25:40,2019-01-18 14:25:42,2.918s,PASSED
click,Firefox 64.0,Clicks the filter to access options,2019-01-18 14:25:42,2019-01-18 14:25:43,0.373s,PASSED
selectOptionByValue,Firefox 64.0,"Use the filter dropdown to set a Time Filter of ""Is in the year""",2019-01-18 14:25:43,2019-01-18 14:25:44,0.747s,PASSED
setText,Firefox 64.0,"Set 2017 in the ""Is in the year"" field",2019-01-18 14:25:44,2019-01-18 14:25:44,0.141s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-18 14:25:44,2019-01-18 14:25:44,0.016s,PASSED
click,Firefox 64.0,Clicks the Run button,2019-01-18 14:25:44,2019-01-18 14:25:44,0.539s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-18 14:25:44,2019-01-18 14:25:47,2.367s,PASSED
click,Firefox 64.0,Clicks the gear icon to access Clear Cache and Refresh option,2019-01-18 14:25:47,2019-01-18 14:25:47,0.264s,PASSED
click,Firefox 64.0,Clear cache and refresh to get clean data,2019-01-18 14:25:47,2019-01-18 14:25:47,0.413s,PASSED
waitForPageLoad,Firefox 64.0,,2019-01-18 14:25:47,2019-01-18 14:25:47,0.026s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-18 14:25:47,2019-01-18 14:25:59,11.824s,PASSED
verifyElementText,Firefox 64.0,"Verify ""Total Live Events"" widget is on the page",2019-01-18 14:25:59,2019-01-18 14:25:59,0.207s,PASSED
verifyElementText,Firefox 64.0,"FIXTURE DATA - Verify Total Live Events widget has a value of 2,563",2019-01-18 14:25:59,2019-01-18 14:25:59,0.144s,PASSED
verifyElementText,Firefox 64.0,"Verify ""Average Monthly Events"" widget is on the page",2019-01-18 14:25:59,2019-01-18 14:26:00,0.131s,PASSED
verifyElementText,Firefox 64.0,FIXTURE DATA - Verify Average Monthly Events widget has a value of 226,2019-01-18 14:26:00,2019-01-18 14:26:00,0.099s,PASSED
