Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 67.0,,2019-05-30 15:50:50,2019-05-30 15:57:34,6m - 43.665s,FAILED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 67.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-30 15:50:51,2019-05-30 15:52:35,1m - 44.434s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-30 15:50:51,2019-05-30 15:51:05,14.286s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-30 15:51:05,2019-05-30 15:51:05,0.185s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-30 15:51:05,2019-05-30 15:51:05,0.134s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-30 15:51:06,2019-05-30 15:51:06,0.406s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-05-30 15:51:06,2019-05-30 15:51:11,5.460s,PASSED
waitForAngularLoad,Firefox 67.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 15:51:11,2019-05-30 15:51:14,3.008s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:51:14,2019-05-30 15:51:15,0.128s,PASSED
navigateToUrl,Firefox 67.0,Network Summary,2019-05-30 15:51:15,2019-05-30 15:51:18,3.590s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:51:18,2019-05-30 15:51:27,8.546s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:51:27,2019-05-30 15:51:27,0.053s,PASSED
navigateToUrl,Firefox 67.0,Network Content,2019-05-30 15:51:27,2019-05-30 15:51:32,5.665s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:51:32,2019-05-30 15:51:38,5.942s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:51:38,2019-05-30 15:51:38,0.022s,PASSED
navigateToUrl,Firefox 67.0,Network Locality,2019-05-30 15:51:38,2019-05-30 15:51:41,2.653s,PASSED
