Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - EU1,Firefox 64.0,,2019-01-27 10:18:17,2019-01-27 10:20:59,2m - 42.469s,PASSED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - EU1/EU 1 - Logging In and Out,Firefox 64.0,This will cover primarily the log in process and validation of Sudoing as a different user,2019-01-27 10:18:17,2019-01-27 10:18:39,22.423s,PASSED
openBrowser,Firefox 64.0,"Fires up the browser
",2019-01-27 10:18:17,2019-01-27 10:18:26,9.200s,PASSED
setText,Firefox 64.0,Filling out login info (username),2019-01-27 10:18:26,2019-01-27 10:18:26,0.169s,PASSED
setEncryptedText,Firefox 64.0,Filling out login info (password),2019-01-27 10:18:26,2019-01-27 10:18:27,0.114s,PASSED
click,Firefox 64.0,Clicks the Stay Logged In button,2019-01-27 10:18:27,2019-01-27 10:18:27,0.397s,PASSED
click,Firefox 64.0,Clicks the Submit button to login,2019-01-27 10:18:27,2019-01-27 10:18:35,8.389s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-27 10:18:35,2019-01-27 10:18:36,0.354s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.211s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.098s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.204s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.103s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.014s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.015s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.014s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.014s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:36,0.014s,PASSED
click,Firefox 64.0,,2019-01-27 10:18:36,2019-01-27 10:18:37,0.371s,PASSED
click,Firefox 64.0,,2019-01-27 10:18:37,2019-01-27 10:18:38,1.680s,PASSED
verifyElementPresent,Firefox 64.0,,2019-01-27 10:18:38,2019-01-27 10:18:38,0.080s,PASSED
verifyTextPresent,Firefox 64.0,,2019-01-27 10:18:38,2019-01-27 10:18:39,0.083s,PASSED
closeBrowser,Firefox 64.0,,2019-01-27 10:18:39,2019-01-27 10:18:39,0.661s,PASSED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - EU1/EU 1 - Navigation and CTAs,Firefox 64.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-01-27 10:18:39,2019-01-27 10:19:58,1m - 18.665s,PASSED
openBrowser,Firefox 64.0,"Fires up the browser
",2019-01-27 10:18:39,2019-01-27 10:18:47,7.826s,PASSED
setText,Firefox 64.0,Filling out login info (username),2019-01-27 10:18:47,2019-01-27 10:18:47,0.127s,PASSED
setEncryptedText,Firefox 64.0,Filling out login info (password),2019-01-27 10:18:47,2019-01-27 10:18:47,0.060s,PASSED
click,Firefox 64.0,Clicks the Stay Logged In button,2019-01-27 10:18:47,2019-01-27 10:18:48,0.400s,PASSED
click,Firefox 64.0,Clicks the Submit button to login,2019-01-27 10:18:48,2019-01-27 10:18:52,4.553s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-27 10:18:52,2019-01-27 10:18:55,3.060s,PASSED
waitForPageLoad,Firefox 64.0,,2019-01-27 10:18:55,2019-01-27 10:18:55,0.017s,PASSED
verifyElementVisible,Firefox 64.0,,2019-01-27 10:18:55,2019-01-27 10:18:56,0.060s,PASSED
verifyElementVisible,Firefox 64.0,,2019-01-27 10:18:56,2019-01-27 10:18:56,0.034s,PASSED
click,Firefox 64.0,,2019-01-27 10:18:56,2019-01-27 10:18:58,2.712s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-27 10:18:58,2019-01-27 10:19:01,3.099s,PASSED
verifyElementText,Firefox 64.0,,2019-01-27 10:19:01,2019-01-27 10:19:01,0.035s,PASSED
click,Firefox 64.0,,2019-01-27 10:19:01,2019-01-27 10:19:04,2.504s,PASSED
waitForAngularLoad,Firefox 64.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-01-27 10:19:04,2019-01-27 10:19:07,2.606s,PASSED
