Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 67.0,,2019-05-30 15:31:10,2019-05-30 15:38:43,7m - 32.643s,FAILED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 67.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-30 15:31:11,2019-05-30 15:33:02,1m - 51.042s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-30 15:31:12,2019-05-30 15:31:28,16.463s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-30 15:31:28,2019-05-30 15:31:28,0.194s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-30 15:31:28,2019-05-30 15:31:28,0.231s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-30 15:31:28,2019-05-30 15:31:29,0.435s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-05-30 15:31:29,2019-05-30 15:31:34,4.870s,PASSED
waitForAngularLoad,Firefox 67.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 15:31:34,2019-05-30 15:31:37,3.307s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:31:37,2019-05-30 15:31:37,0.105s,PASSED
navigateToUrl,Firefox 67.0,Network Summary,2019-05-30 15:31:37,2019-05-30 15:31:40,3.332s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:31:40,2019-05-30 15:31:50,9.366s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:31:50,2019-05-30 15:31:50,0.058s,PASSED
navigateToUrl,Firefox 67.0,Network Content,2019-05-30 15:31:50,2019-05-30 15:31:55,5.176s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:31:55,2019-05-30 15:32:04,9.170s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:04,2019-05-30 15:32:05,0.291s,PASSED
navigateToUrl,Firefox 67.0,Network Locality,2019-05-30 15:32:05,2019-05-30 15:32:10,5.731s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:32:10,2019-05-30 15:32:15,5.165s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:15,2019-05-30 15:32:15,0.070s,PASSED
navigateToUrl,Firefox 67.0,Live Event Summary,2019-05-30 15:32:15,2019-05-30 15:32:20,4.528s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:32:20,2019-05-30 15:32:25,5.304s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:25,2019-05-30 15:32:25,0.019s,PASSED
navigateToUrl,Firefox 67.0,Live Event,2019-05-30 15:32:25,2019-05-30 15:32:31,6.010s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-30 15:32:31,2019-05-30 15:32:32,1.120s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:32,2019-05-30 15:32:33,0.126s,PASSED
navigateToUrl,Firefox 67.0,Live (in progress) Event (filtered on last 2 weeks),2019-05-30 15:32:33,2019-05-30 15:32:36,3.015s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:32:36,2019-05-30 15:32:36,0.028s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:36,2019-05-30 15:32:36,0.010s,PASSED
navigateToUrl,Firefox 67.0,VoD Summary,2019-05-30 15:32:36,2019-05-30 15:32:37,0.996s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-30 15:32:37,2019-05-30 15:32:37,0.018s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-30 15:32:37,2019-05-30 15:32:37,0.012s,PASSED
