Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
BofA Sanity Check,Firefox 62.0,,2018-11-02 10:17:26,2018-11-02 10:41:01,23m - 34.433s,FAILED
,,,,,,
Test Cases/BofA/BofA - Navigation,Firefox 62.0,,2018-11-02 10:17:27,2018-11-02 10:18:49,1m - 22.896s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-02 10:17:27,2018-11-02 10:17:34,7.445s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-02 10:17:34,2018-11-02 10:17:35,0.175s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-02 10:17:35,2018-11-02 10:17:35,0.117s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-02 10:17:35,2018-11-02 10:17:35,0.249s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-02 10:17:35,2018-11-02 10:17:38,3.123s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:17:38,2018-11-02 10:17:40,2.148s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-02 10:17:40,2018-11-02 10:17:40,0.132s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-02 10:17:40,2018-11-02 10:17:41,0.421s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-02 10:17:41,2018-11-02 10:17:41,0.361s,PASSED
click,Firefox 62.0,"Use the Live Event Summary CTA
",2018-11-02 10:17:41,2018-11-02 10:17:43,2.341s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:17:43,2018-11-02 10:17:46,2.934s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Live Event Summary page by looking for the Live Event Summary title,2018-11-02 10:17:46,2018-11-02 10:17:46,0.093s,PASSED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-02 10:17:46,2018-11-02 10:17:49,2.750s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:17:49,2018-11-02 10:17:51,2.123s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-02 10:17:51,2018-11-02 10:17:52,0.200s,PASSED
click,Firefox 62.0,Use the VoD Summary CTA,2018-11-02 10:17:52,2018-11-02 10:17:54,2.535s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:17:54,2018-11-02 10:17:58,3.664s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Video on Demand Summary page by looking for the Video on Demand Summary title,2018-11-02 10:17:58,2018-11-02 10:17:58,0.033s,PASSED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-02 10:17:58,2018-11-02 10:18:00,2.182s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:00,2018-11-02 10:18:02,1.755s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-02 10:18:02,2018-11-02 10:18:03,0.881s,PASSED
click,Firefox 62.0,Use the Network Summary CTA,2018-11-02 10:18:03,2018-11-02 10:18:05,2.424s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:05,2018-11-02 10:18:12,7.485s,PASSED
verifyElementText,Firefox 62.0,Verify we are on the Network Summary page by looking for the Network Summary title,2018-11-02 10:18:12,2018-11-02 10:18:13,0.060s,PASSED
click,Firefox 62.0,"Go back to the Landing page via Overview in the nav
",2018-11-02 10:18:13,2018-11-02 10:18:15,2.507s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:15,2018-11-02 10:18:18,2.573s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-02 10:18:18,2018-11-02 10:18:18,0.236s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:18,2018-11-02 10:18:18,0.022s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:18,2018-11-02 10:18:18,0.034s,PASSED
click,Firefox 62.0,Use the Network Summary element within the Network dropdown,2018-11-02 10:18:18,2018-11-02 10:18:20,1.910s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:20,2018-11-02 10:18:23,3.459s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-02 10:18:23,2018-11-02 10:18:26,2.667s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:26,2018-11-02 10:18:26,0.019s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:26,2018-11-02 10:18:26,0.021s,PASSED
click,Firefox 62.0,Use the Network Content element within the Network dropdown,2018-11-02 10:18:26,2018-11-02 10:18:28,2.249s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:28,2018-11-02 10:18:31,3.137s,PASSED
click,Firefox 62.0,Interact with the Network dropdown and verify all elements are present and clickable,2018-11-02 10:18:31,2018-11-02 10:18:32,0.245s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:32,2018-11-02 10:18:32,0.025s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:32,2018-11-02 10:18:32,0.021s,PASSED
click,Firefox 62.0,Use the Network Locality element within the Network dropdown,2018-11-02 10:18:32,2018-11-02 10:18:34,2.152s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:34,2018-11-02 10:18:39,5.348s,PASSED
click,Firefox 62.0,Interact with the Live Events dropdown and verify all elements are present and clickable,2018-11-02 10:18:39,2018-11-02 10:18:39,0.284s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:39,2018-11-02 10:18:39,0.025s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:39,2018-11-02 10:18:40,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.025s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.023s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.028s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.023s,PASSED
click,Firefox 62.0,Interact with the Video on Demand dropdown and verify all elements are present and clickable,2018-11-02 10:18:40,2018-11-02 10:18:40,0.250s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.019s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.014s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.017s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.014s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-02 10:18:40,2018-11-02 10:18:40,0.018s,PASSED
click,Firefox 62.0,Interact with the SCCM dropdown and verify all elements are present and clickable,2018-11-02 10:18:40,2018-11-02 10:18:42,2.443s,PASSED
waitForAngularLoad,Firefox 62.0,"20 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-02 10:18:42,2018-11-02 10:18:47,5.020s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-02 10:18:47,2018-11-02 10:18:47,0.030s,PASSED
click,Firefox 62.0,,2018-11-02 10:18:47,2018-11-02 10:18:48,0.377s,PASSED
click,Firefox 62.0,Logout process,2018-11-02 10:18:48,2018-11-02 10:18:49,1.093s,PASSED
verifyElementPresent,Firefox 62.0,Verify logout was successfull by targeting some elements on the log out page,2018-11-02 10:18:49,2018-11-02 10:18:49,0.021s,PASSED
verifyTextPresent,Firefox 62.0,Verify logout was successfull by targeting some elements on the log out page,2018-11-02 10:18:49,2018-11-02 10:18:49,0.105s,PASSED
closeBrowser,Firefox 62.0,Close session,2018-11-02 10:18:49,2018-11-02 10:18:49,0.376s,PASSED
,,,,,,
Test Cases/BofA/BofA - Summary,Firefox 62.0,,2018-11-02 10:18:49,2018-11-02 10:21:14,2m - 24.896s,FAILED
