Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - Prod3,Firefox 67.0,,2019-06-05 16:09:51,2019-06-05 16:15:33,5m - 42.132s,FAILED
,,,,,,
Test Cases/Prod 3/Prod 3 - Logging In and Out,Firefox 67.0,This will cover primarily the log in process and validation of Sudoing as a different user,2019-06-05 16:09:52,2019-06-05 16:10:15,23.637s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-05 16:09:52,2019-06-05 16:09:59,7.405s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-05 16:09:59,2019-06-05 16:09:59,0.167s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-05 16:09:59,2019-06-05 16:09:59,0.129s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-05 16:09:59,2019-06-05 16:10:00,0.453s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-05 16:10:00,2019-06-05 16:10:04,3.988s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-05 16:10:04,2019-06-05 16:10:12,8.244s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:12,2019-06-05 16:10:12,0.098s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:12,2019-06-05 16:10:12,0.204s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:12,2019-06-05 16:10:12,0.014s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:12,2019-06-05 16:10:12,0.017s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:12,2019-06-05 16:10:13,0.017s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:13,0.025s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:13,0.019s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:13,0.018s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:13,0.020s,PASSED
click,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:13,0.338s,PASSED
click,Firefox 67.0,,2019-06-05 16:10:13,2019-06-05 16:10:14,1.324s,PASSED
verifyElementPresent,Firefox 67.0,,2019-06-05 16:10:14,2019-06-05 16:10:14,0.014s,PASSED
verifyTextPresent,Firefox 67.0,,2019-06-05 16:10:14,2019-06-05 16:10:14,0.074s,PASSED
closeBrowser,Firefox 67.0,,2019-06-05 16:10:14,2019-06-05 16:10:15,0.827s,PASSED
,,,,,,
Test Cases/Prod 3/Prod 3 - Navigation and CTAs,Firefox 67.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2019-06-05 16:10:15,2019-06-05 16:12:12,1m - 56.660s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-06-05 16:10:15,2019-06-05 16:10:22,6.620s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-06-05 16:10:22,2019-06-05 16:10:22,0.189s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-06-05 16:10:22,2019-06-05 16:10:22,0.047s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-06-05 16:10:22,2019-06-05 16:10:23,0.356s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-06-05 16:10:23,2019-06-05 16:10:28,5.430s,PASSED
waitForAngularLoad,Firefox 67.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-05 16:10:28,2019-06-05 16:10:32,4.101s,PASSED
waitForPageLoad,Firefox 67.0,,2019-06-05 16:10:32,2019-06-05 16:10:32,0.078s,PASSED
verifyElementVisible,Firefox 67.0,,2019-06-05 16:10:32,2019-06-05 16:10:33,0.315s,PASSED
verifyElementVisible,Firefox 67.0,,2019-06-05 16:10:33,2019-06-05 16:10:33,0.122s,PASSED
click,Firefox 67.0,,2019-06-05 16:10:33,2019-06-05 16:10:34,1.507s,PASSED
waitForAngularLoad,Firefox 67.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-06-05 16:10:34,2019-06-05 16:10:47,12.637s,PASSED
verifyElementText,Firefox 67.0,,2019-06-05 16:10:47,2019-06-05 16:10:47,0.088s,PASSED
