Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TC1 Sanity Check,Firefox 62.0,This is a sanity check for the TC1 DMS.  It is a basic set of tests that will raise confidence that the deploy was successful.,2018-10-12 13:52:32,2018-10-12 13:57:22,4m - 50.016s,PASSED
,,,,,,
Test Cases/TC1/TC1 - Logging In and Out,Firefox 62.0,This will cover primarily the log in process and validation of Sudoing as a different user,2018-10-12 13:52:32,2018-10-12 13:52:55,22.425s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-10-12 13:52:33,2018-10-12 13:52:40,7.333s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-10-12 13:52:40,2018-10-12 13:52:40,0.203s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-10-12 13:52:40,2018-10-12 13:52:40,0.130s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-10-12 13:52:40,2018-10-12 13:52:40,0.255s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-10-12 13:52:40,2018-10-12 13:52:44,3.284s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:52:44,2018-10-12 13:52:52,8.600s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.034s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.024s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.014s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:52,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:52,2018-10-12 13:52:53,0.054s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.056s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.087s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.064s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.020s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.016s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.018s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.017s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.038s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.017s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.013s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.015s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.001s,NOT_RUN
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.012s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.010s,PASSED
click,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:53,0.342s,PASSED
click,Firefox 62.0,,2018-10-12 13:52:53,2018-10-12 13:52:54,0.973s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:54,2018-10-12 13:52:54,0.020s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:52:54,2018-10-12 13:52:54,0.021s,PASSED
verifyTextPresent,Firefox 62.0,,2018-10-12 13:52:54,2018-10-12 13:52:54,0.082s,PASSED
closeBrowser,Firefox 62.0,,2018-10-12 13:52:54,2018-10-12 13:52:55,0.262s,PASSED
,,,,,,
Test Cases/TC1/TC1 - Navigation and CTAs,Firefox 62.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2018-10-12 13:52:55,2018-10-12 13:54:35,1m - 40.784s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-10-12 13:52:55,2018-10-12 13:53:00,4.720s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-10-12 13:53:00,2018-10-12 13:53:00,0.124s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-10-12 13:53:00,2018-10-12 13:53:00,0.051s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-10-12 13:53:00,2018-10-12 13:53:00,0.251s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-10-12 13:53:00,2018-10-12 13:53:04,3.637s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:04,2018-10-12 13:53:06,2.654s,PASSED
waitForPageLoad,Firefox 62.0,,2018-10-12 13:53:06,2018-10-12 13:53:07,0.142s,PASSED
verifyElementVisible,Firefox 62.0,,2018-10-12 13:53:07,2018-10-12 13:53:07,0.312s,PASSED
verifyElementVisible,Firefox 62.0,,2018-10-12 13:53:07,2018-10-12 13:53:07,0.415s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:07,2018-10-12 13:53:11,3.456s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:11,2018-10-12 13:53:14,3.534s,PASSED
verifyElementText,Firefox 62.0,,2018-10-12 13:53:14,2018-10-12 13:53:14,0.079s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:14,2018-10-12 13:53:17,2.539s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:17,2018-10-12 13:53:19,1.842s,PASSED
verifyElementVisible,Firefox 62.0,,2018-10-12 13:53:19,2018-10-12 13:53:19,0.750s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:19,2018-10-12 13:53:22,2.145s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:22,2018-10-12 13:53:30,8.163s,PASSED
verifyElementText,Firefox 62.0,,2018-10-12 13:53:30,2018-10-12 13:53:30,0.091s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:30,2018-10-12 13:53:32,2.283s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:32,2018-10-12 13:53:34,1.710s,PASSED
verifyElementVisible,Firefox 62.0,,2018-10-12 13:53:34,2018-10-12 13:53:35,0.754s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:35,2018-10-12 13:53:37,2.318s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:37,2018-10-12 13:53:44,7.402s,PASSED
verifyElementText,Firefox 62.0,,2018-10-12 13:53:44,2018-10-12 13:53:46,1.980s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:46,2018-10-12 13:53:50,3.501s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:50,2018-10-12 13:53:51,1.624s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:51,2018-10-12 13:53:52,0.647s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:53:52,2018-10-12 13:53:52,0.017s,PASSED
verifyElementClickable,Firefox 62.0,,2018-10-12 13:53:52,2018-10-12 13:53:52,0.025s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:52,2018-10-12 13:53:54,2.146s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:53:54,2018-10-12 13:53:59,5.215s,PASSED
click,Firefox 62.0,,2018-10-12 13:53:59,2018-10-12 13:54:02,2.899s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:54:02,2018-10-12 13:54:02,0.015s,PASSED
verifyElementClickable,Firefox 62.0,,2018-10-12 13:54:02,2018-10-12 13:54:02,0.027s,PASSED
click,Firefox 62.0,,2018-10-12 13:54:02,2018-10-12 13:54:05,2.393s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-12 13:54:05,2018-10-12 13:54:14,9.109s,PASSED
click,Firefox 62.0,,2018-10-12 13:54:14,2018-10-12 13:54:14,0.242s,PASSED
verifyElementPresent,Firefox 62.0,,2018-10-12 13:54:14,2018-10-12 13:54:14,0.011s,PASSED
verifyElementClickable,Firefox 62.0,,2018-10-12 13:54:14,2018-10-12 13:54:14,0.019s,PASSED
click,Firefox 62.0,,2018-10-12 13:54:14,2018-10-12 13:54:17,2.500s,PASSED
