Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Prod 3 Sanity Check,Firefox 62.0,,2018-11-16 11:39:20,2018-11-16 11:44:29,5m - 8.705s,FAILED
,,,,,,
Test Cases/Prod 3/Prod 3 - Logging In and Out,Firefox 62.0,This will cover primarily the log in process and validation of Sudoing as a different user,2018-11-16 11:39:21,2018-11-16 11:39:39,18.210s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-16 11:39:21,2018-11-16 11:39:28,6.842s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-16 11:39:28,2018-11-16 11:39:28,0.188s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-16 11:39:28,2018-11-16 11:39:28,0.127s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-16 11:39:28,2018-11-16 11:39:28,0.414s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-16 11:39:28,2018-11-16 11:39:33,4.322s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:39:33,2018-11-16 11:39:36,2.831s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.228s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.117s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.024s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.019s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.017s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.023s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.025s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.021s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:36,0.018s,PASSED
click,Firefox 62.0,,2018-11-16 11:39:36,2018-11-16 11:39:37,0.606s,PASSED
click,Firefox 62.0,,2018-11-16 11:39:37,2018-11-16 11:39:38,1.291s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:39:38,2018-11-16 11:39:38,0.020s,PASSED
verifyTextPresent,Firefox 62.0,,2018-11-16 11:39:38,2018-11-16 11:39:38,0.079s,PASSED
closeBrowser,Firefox 62.0,,2018-11-16 11:39:38,2018-11-16 11:39:39,0.732s,PASSED
,,,,,,
Test Cases/Prod 3/Prod 3 - Navigation and CTAs,Firefox 62.0,"This will cover testing of Paul's new navigation and dropdown menus, as well as the three main Calls To Action on the Overview page",2018-11-16 11:39:39,2018-11-16 11:41:19,1m - 40.684s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-16 11:39:39,2018-11-16 11:39:45,5.433s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-16 11:39:45,2018-11-16 11:39:45,0.132s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-16 11:39:45,2018-11-16 11:39:45,0.057s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-16 11:39:45,2018-11-16 11:39:45,0.379s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-16 11:39:45,2018-11-16 11:39:50,5.159s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:39:50,2018-11-16 11:39:53,2.983s,PASSED
waitForPageLoad,Firefox 62.0,,2018-11-16 11:39:53,2018-11-16 11:39:53,0.140s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-16 11:39:53,2018-11-16 11:39:53,0.052s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-16 11:39:53,2018-11-16 11:39:53,0.048s,PASSED
click,Firefox 62.0,,2018-11-16 11:39:53,2018-11-16 11:39:56,2.982s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:39:56,2018-11-16 11:40:00,3.380s,PASSED
verifyElementText,Firefox 62.0,,2018-11-16 11:40:00,2018-11-16 11:40:00,0.102s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:00,2018-11-16 11:40:03,3.307s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:03,2018-11-16 11:40:09,5.428s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-16 11:40:09,2018-11-16 11:40:10,0.971s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:10,2018-11-16 11:40:12,2.258s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:12,2018-11-16 11:40:14,2.260s,PASSED
verifyElementText,Firefox 62.0,,2018-11-16 11:40:14,2018-11-16 11:40:14,0.046s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:14,2018-11-16 11:40:17,2.802s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:17,2018-11-16 11:40:20,2.684s,PASSED
verifyElementVisible,Firefox 62.0,,2018-11-16 11:40:20,2018-11-16 11:40:20,0.641s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:20,2018-11-16 11:40:23,2.531s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:23,2018-11-16 11:40:28,5.234s,PASSED
verifyElementText,Firefox 62.0,,2018-11-16 11:40:28,2018-11-16 11:40:28,0.345s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:28,2018-11-16 11:40:32,3.264s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:32,2018-11-16 11:40:36,3.898s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:36,2018-11-16 11:40:36,0.241s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:36,2018-11-16 11:40:36,0.018s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:36,2018-11-16 11:40:36,0.041s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:36,2018-11-16 11:40:38,2.462s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:38,2018-11-16 11:40:43,4.836s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:43,2018-11-16 11:40:46,2.889s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:46,2018-11-16 11:40:46,0.088s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:46,2018-11-16 11:40:46,0.043s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:46,2018-11-16 11:40:49,2.315s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:49,2018-11-16 11:40:51,2.223s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:51,2018-11-16 11:40:51,0.246s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:51,2018-11-16 11:40:51,0.023s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:51,2018-11-16 11:40:51,0.020s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:51,2018-11-16 11:40:53,2.282s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:40:53,2018-11-16 11:40:56,3.146s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:56,2018-11-16 11:40:58,1.195s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.031s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.040s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.033s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.025s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.021s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.028s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.241s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.014s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.021s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.013s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.022s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.016s,PASSED
verifyElementClickable,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:40:58,0.065s,PASSED
click,Firefox 62.0,,2018-11-16 11:40:58,2018-11-16 11:41:02,3.698s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:41:02,2018-11-16 11:41:05,2.617s,PASSED
click,Firefox 62.0,,2018-11-16 11:41:05,2018-11-16 11:41:07,2.591s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-11-16 11:41:07,2018-11-16 11:41:15,8.303s,PASSED
click,Firefox 62.0,,2018-11-16 11:41:15,2018-11-16 11:41:17,1.827s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:41:17,2018-11-16 11:41:17,0.175s,PASSED
click,Firefox 62.0,,2018-11-16 11:41:17,2018-11-16 11:41:19,1.214s,PASSED
verifyElementPresent,Firefox 62.0,,2018-11-16 11:41:19,2018-11-16 11:41:19,0.026s,PASSED
verifyTextPresent,Firefox 62.0,,2018-11-16 11:41:19,2018-11-16 11:41:19,0.061s,PASSED
closeBrowser,Firefox 62.0,,2018-11-16 11:41:19,2018-11-16 11:41:19,0.740s,PASSED
,,,,,,
Test Cases/Prod 3/Prod 3 - Summary and Detail pages,Firefox 62.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2018-11-16 11:41:20,2018-11-16 11:42:40,1m - 20.975s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-11-16 11:41:20,2018-11-16 11:41:31,10.970s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-11-16 11:41:31,2018-11-16 11:41:31,0.109s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-11-16 11:41:31,2018-11-16 11:41:31,0.051s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-11-16 11:41:31,2018-11-16 11:41:31,0.359s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-11-16 11:41:31,2018-11-16 11:41:35,3.548s,PASSED
