Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 69.0,,2019-09-10 13:21:37,2019-09-10 13:37:02,15m - 25.414s,FAILED
,,,,,,
Test Cases/EU1/10.11 - EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 69.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-09-10 13:21:37,2019-09-10 13:24:46,3m - 9.019s,PASSED
openBrowser,Firefox 69.0,"Fires up the browser
",2019-09-10 13:21:37,2019-09-10 13:21:56,18.813s,PASSED
setText,Firefox 69.0,Filling out login info (username),2019-09-10 13:21:56,2019-09-10 13:21:56,0.205s,PASSED
setEncryptedText,Firefox 69.0,Filling out login info (password),2019-09-10 13:21:56,2019-09-10 13:21:57,0.152s,PASSED
click,Firefox 69.0,Clicks the Stay Logged In button,2019-09-10 13:21:57,2019-09-10 13:21:57,0.449s,PASSED
click,Firefox 69.0,Clicks the Submit button to login,2019-09-10 13:21:57,2019-09-10 13:22:04,7.042s,PASSED
waitForAngularLoad,Firefox 69.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:22:04,2019-09-10 13:22:07,3.348s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:22:07,2019-09-10 13:22:08,0.128s,PASSED
navigateToUrl,Firefox 69.0,Network Summary,2019-09-10 13:22:08,2019-09-10 13:22:10,2.877s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:22:10,2019-09-10 13:22:25,14.237s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:22:25,2019-09-10 13:22:25,0.018s,PASSED
navigateToUrl,Firefox 69.0,Network Content,2019-09-10 13:22:25,2019-09-10 13:22:29,4.035s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:22:29,2019-09-10 13:22:47,18.270s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:22:47,2019-09-10 13:22:47,0.222s,PASSED
navigateToUrl,Firefox 69.0,Network Locality,2019-09-10 13:22:47,2019-09-10 13:22:50,2.820s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:22:50,2019-09-10 13:23:01,10.650s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:01,2019-09-10 13:23:01,0.046s,PASSED
navigateToUrl,Firefox 69.0,Live Event Summary,2019-09-10 13:23:01,2019-09-10 13:23:04,3.429s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:04,2019-09-10 13:23:11,6.449s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:11,2019-09-10 13:23:12,1.160s,PASSED
navigateToUrl,Firefox 69.0,Live Event,2019-09-10 13:23:12,2019-09-10 13:23:15,2.864s,PASSED
waitForAngularLoad,Firefox 69.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-09-10 13:23:15,2019-09-10 13:23:45,29.982s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:45,2019-09-10 13:23:45,0.009s,PASSED
navigateToUrl,Firefox 69.0,Live (in progress) Event (filtered on last 2 weeks),2019-09-10 13:23:45,2019-09-10 13:23:47,2.799s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:47,2019-09-10 13:23:47,0.018s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:47,2019-09-10 13:23:47,0.010s,PASSED
navigateToUrl,Firefox 69.0,VoD Summary,2019-09-10 13:23:47,2019-09-10 13:23:49,1.884s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:49,2019-09-10 13:23:49,0.018s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:49,2019-09-10 13:23:49,0.011s,PASSED
navigateToUrl,Firefox 69.0,Video on Demand,2019-09-10 13:23:49,2019-09-10 13:23:51,1.246s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:51,2019-09-10 13:23:51,0.017s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:51,2019-09-10 13:23:51,0.008s,PASSED
navigateToUrl,Firefox 69.0,SCCM,2019-09-10 13:23:51,2019-09-10 13:23:52,1.302s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:52,2019-09-10 13:23:52,0.080s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:23:52,2019-09-10 13:23:52,0.010s,PASSED
navigateToUrl,Firefox 69.0,Agent Summary,2019-09-10 13:23:52,2019-09-10 13:23:55,3.081s,PASSED
waitForAngularLoad,Firefox 69.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-09-10 13:23:55,2019-09-10 13:24:13,18.317s,PASSED
waitForPageLoad,Firefox 69.0,,2019-09-10 13:24:13,2019-09-10 13:24:13,0.026s,PASSED
navigateToUrl,Firefox 69.0,Agent Detail,2019-09-10 13:24:13,2019-09-10 13:24:17,3.326s,PASSED
