Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TC1 Sanity Check,Firefox 62.0,This is a sanity check for the TC1 DMS.  It is a basic set of tests that will raise confidence that the deploy was successful.,2018-10-11 13:23:44,2018-10-11 13:26:15,2m - 30.241s,PASSED
,,,,,,
Test Cases/TC1/TC1 - Fixture Data Validation,Firefox 62.0,,2018-10-11 13:23:45,2018-10-11 13:24:36,51.894s,PASSED
openBrowser,Firefox 62.0,"Fires up the browser
",2018-10-11 13:23:45,2018-10-11 13:23:57,12.110s,PASSED
setText,Firefox 62.0,Filling out login info (username),2018-10-11 13:23:57,2018-10-11 13:23:57,0.168s,PASSED
setEncryptedText,Firefox 62.0,Filling out login info (password),2018-10-11 13:23:57,2018-10-11 13:23:57,0.112s,PASSED
click,Firefox 62.0,Clicks the Stay Logged In button,2018-10-11 13:23:57,2018-10-11 13:23:58,0.252s,PASSED
click,Firefox 62.0,Clicks the Submit button to login,2018-10-11 13:23:58,2018-10-11 13:24:01,3.249s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-11 13:24:01,2018-10-11 13:24:03,2.607s,PASSED
click,Firefox 62.0,Clicks the filter to access options,2018-10-11 13:24:03,2018-10-11 13:24:04,0.379s,PASSED
selectOptionByValue,Firefox 62.0,"Use the filter dropdown to set a Time Filter of ""Is in the year""",2018-10-11 13:24:04,2018-10-11 13:24:05,0.700s,PASSED
setText,Firefox 62.0,"Set 2017 in the ""Is in the year"" field",2018-10-11 13:24:05,2018-10-11 13:24:05,0.108s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-11 13:24:05,2018-10-11 13:24:05,0.014s,PASSED
click,Firefox 62.0,Clicks the Run button,2018-10-11 13:24:05,2018-10-11 13:24:05,0.333s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-11 13:24:05,2018-10-11 13:24:10,5.514s,PASSED
click,Firefox 62.0,Clicks the gear icon to access Clear Cache and Refresh option,2018-10-11 13:24:10,2018-10-11 13:24:11,0.283s,PASSED
click,Firefox 62.0,Clear cache and refresh to get clean data,2018-10-11 13:24:11,2018-10-11 13:24:11,0.360s,PASSED
waitForAngularLoad,Firefox 62.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2018-10-11 13:24:11,2018-10-11 13:24:19,7.860s,PASSED
