Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.11 - EU1,Firefox 67.0,,2019-05-31 14:46:11,2019-05-31 14:54:12,8m - 1.531s,PASSED
,,,,,,
Test Cases/EU1/EU 1 - 10.11 - Summary and Detail pages ,Firefox 67.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-31 14:46:11,2019-05-31 14:49:01,2m - 49.652s,PASSED
openBrowser,Firefox 67.0,"Fires up the browser
",2019-05-31 14:46:11,2019-05-31 14:46:22,10.935s,PASSED
setText,Firefox 67.0,Filling out login info (username),2019-05-31 14:46:22,2019-05-31 14:46:23,0.206s,PASSED
setEncryptedText,Firefox 67.0,Filling out login info (password),2019-05-31 14:46:23,2019-05-31 14:46:23,0.174s,PASSED
click,Firefox 67.0,Clicks the Stay Logged In button,2019-05-31 14:46:23,2019-05-31 14:46:23,0.406s,PASSED
click,Firefox 67.0,Clicks the Submit button to login,2019-05-31 14:46:23,2019-05-31 14:46:28,4.678s,PASSED
waitForAngularLoad,Firefox 67.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-31 14:46:28,2019-05-31 14:46:31,2.911s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:46:31,2019-05-31 14:46:31,0.133s,PASSED
navigateToUrl,Firefox 67.0,Network Summary,2019-05-31 14:46:31,2019-05-31 14:46:35,3.837s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:46:35,2019-05-31 14:47:01,25.984s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:47:01,2019-05-31 14:47:01,0.022s,PASSED
navigateToUrl,Firefox 67.0,Network Content,2019-05-31 14:47:01,2019-05-31 14:47:04,3.569s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:47:04,2019-05-31 14:47:10,5.875s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:47:10,2019-05-31 14:47:11,1.212s,PASSED
navigateToUrl,Firefox 67.0,Network Locality,2019-05-31 14:47:11,2019-05-31 14:47:14,3.052s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:47:14,2019-05-31 14:47:28,13.222s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:47:28,2019-05-31 14:47:28,0.022s,PASSED
navigateToUrl,Firefox 67.0,Live Event Summary,2019-05-31 14:47:28,2019-05-31 14:47:30,2.780s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:47:30,2019-05-31 14:47:32,1.984s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:47:32,2019-05-31 14:47:33,0.840s,PASSED
navigateToUrl,Firefox 67.0,Live Event,2019-05-31 14:47:33,2019-05-31 14:47:38,4.350s,PASSED
waitForAngularLoad,Firefox 67.0,"10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-31 14:47:38,2019-05-31 14:48:04,26.648s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:48:04,2019-05-31 14:48:04,0.009s,PASSED
navigateToUrl,Firefox 67.0,Live (in progress) Event (filtered on last 2 weeks),2019-05-31 14:48:04,2019-05-31 14:48:06,1.609s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:48:06,2019-05-31 14:48:06,0.017s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:48:06,2019-05-31 14:48:06,0.008s,PASSED
navigateToUrl,Firefox 67.0,VoD Summary,2019-05-31 14:48:06,2019-05-31 14:48:07,0.813s,PASSED
waitForAngularLoad,Firefox 67.0,Waits for all angular elements to load.  Throws an execption if this takes longer than 60 seconds.,2019-05-31 14:48:07,2019-05-31 14:48:07,0.016s,PASSED
waitForPageLoad,Firefox 67.0,,2019-05-31 14:48:07,2019-05-31 14:48:07,0.009s,PASSED
