Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
Gated Public 10.10 - Prod1,Firefox 66.0,,2019-05-09 21:05:01,2019-05-09 21:11:49,6m - 48.062s,FAILED
,,,,,,
Test Cases/Gated - Public Test Cases/10.10 - Prod1/Prod 1 - Summary and Detail pages,Firefox 66.0,"This will cover all ""main"" Summary pages
-Live Events Summary
-Network Summary
-VoD Summary",2019-05-09 21:05:01,2019-05-09 21:08:48,3m - 46.967s,FAILED
openBrowser,Firefox 66.0,"Fires up the browser
",2019-05-09 21:05:01,2019-05-09 21:05:13,11.458s,PASSED
setText,Firefox 66.0,Filling out login info (username),2019-05-09 21:05:13,2019-05-09 21:05:13,0.190s,PASSED
setEncryptedText,Firefox 66.0,Filling out login info (password),2019-05-09 21:05:13,2019-05-09 21:05:13,0.139s,PASSED
click,Firefox 66.0,Clicks the Stay Logged In button,2019-05-09 21:05:13,2019-05-09 21:05:13,0.447s,PASSED
click,Firefox 66.0,Clicks the Submit button to login,2019-05-09 21:05:13,2019-05-09 21:05:17,3.743s,PASSED
waitForAngularLoad,Firefox 66.0,"Overview / Landing Page: 10 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-09 21:05:17,2019-05-09 21:05:21,3.434s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-09 21:05:21,2019-05-09 21:05:21,0.177s,PASSED
navigateToUrl,Firefox 66.0,Network Summary,2019-05-09 21:05:21,2019-05-09 21:05:23,2.299s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-09 21:05:23,2019-05-09 21:05:59,36.234s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-09 21:05:59,2019-05-09 21:06:00,0.704s,PASSED
navigateToUrl,Firefox 66.0,Network Content,2019-05-09 21:06:00,2019-05-09 21:06:02,2.326s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-09 21:06:02,2019-05-09 21:06:02,0.001s,NOT_RUN
waitForPageLoad,Firefox 66.0,,2019-05-09 21:06:02,2019-05-09 21:06:02,0.073s,PASSED
navigateToUrl,Firefox 66.0,Network Locality,2019-05-09 21:06:02,2019-05-09 21:06:06,3.161s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-09 21:06:06,2019-05-09 21:06:28,22.057s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-09 21:06:28,2019-05-09 21:06:28,0.042s,PASSED
navigateToUrl,Firefox 66.0,Live Event Summary,2019-05-09 21:06:28,2019-05-09 21:06:30,2.307s,PASSED
waitForAngularLoad,Firefox 66.0,"60 second Threshold: Waits for all angular elements on the landing page to load in 10 seconds or less
",2019-05-09 21:06:30,2019-05-09 21:06:43,13.284s,PASSED
waitForPageLoad,Firefox 66.0,,2019-05-09 21:06:43,2019-05-09 21:06:43,0.009s,PASSED
navigateToUrl,Firefox 66.0,Live Event,2019-05-09 21:06:43,2019-05-09 21:06:45,2.055s,PASSED
